# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.443002132341e-10       1.258920955803e-13      -5.682353921086e-12       0.000000000000e+00       2.598817442894e-12       4.969537524854e-13      -2.904190595283e-15 
  168       6.479900761284e-10       1.244945775602e-13      -5.628090234220e-12       0.000000000000e+00       2.553528031896e-12       4.899266705082e-13      -2.839466639268e-15 
  169       6.516334957054e-10       1.230754387158e-13      -5.570200452013e-12       0.000000000000e+00       2.509288040382e-12       4.830291567876e-13      -2.775182949886e-15 
  170       6.552293233428e-10       1.216376443911e-13      -5.508675915129e-12       0.000000000000e+00       2.466079132969e-12       4.762604307347e-13      -2.711370499280e-15 
  171       6.587763920315e-10       1.201842800291e-13      -5.443510175156e-12       0.000000000000e+00       2.423879508776e-12       4.696192989225e-13      -2.648059445738e-15 
  172       6.622735160849e-10       1.187185526925e-13      -5.374699033762e-12       0.000000000000e+00       2.382663834369e-12       4.631041465883e-13      -2.585279105901e-15 
  173       6.657194908494e-10       1.172437925838e-13      -5.302240581851e-12       0.000000000000e+00       2.342403176717e-12       4.567129291365e-13      -2.523057926979e-15 
  174       6.691130924137e-10       1.157634545657e-13      -5.226135238719e-12       0.000000000000e+00       2.303064936130e-12       4.504431636404e-13      -2.461423458952e-15 
  175       6.724530773189e-10       1.142811196811e-13      -5.146385791210e-12       0.000000000000e+00       2.264612779217e-12       4.442919203454e-13      -2.400402326787e-15 
  176       6.757381822686e-10       1.128004966736e-13      -5.062997432870e-12       0.000000000000e+00       2.227006571824e-12       4.382558141714e-13      -2.340020202647e-15 
  177       6.789671238384e-10       1.113254235078e-13      -4.975977803107e-12       0.000000000000e+00       2.190202311990e-12       4.323309962147e-13      -2.280301778099e-15 
  178       6.821385981857e-10       1.098598688892e-13      -4.885337026342e-12       0.000000000000e+00       2.154152062892e-12       4.265131452512e-13      -2.221270736324e-15 
  179       6.852512807601e-10       1.084079337851e-13      -4.791087751170e-12       0.000000000000e+00       2.118803885794e-12       4.207974592385e-13      -2.162949724331e-15 
  180       6.883039139399e-10       1.069737067396e-13      -4.693243844737e-12       0.000000000000e+00       2.084112245706e-12       4.151796587514e-13      -2.105355744758e-15 
  181       6.912955783402e-10       1.055608137842e-13      -4.591816278053e-12       0.000000000000e+00       2.050070293399e-12       4.096591042326e-13      -2.048485979720e-15 
  182       6.942254425636e-10       1.041728355866e-13      -4.486816988039e-12       0.000000000000e+00       2.016680026641e-12       4.042359107856e-13      -1.992330784139e-15 
  183       6.970926772449e-10       1.028134514152e-13      -4.378260226876e-12       0.000000000000e+00       1.983942019808e-12       3.989099537725e-13      -1.936878120539e-15 
  184       6.998964550845e-10       1.014864401210e-13      -4.266162596197e-12       0.000000000000e+00       1.951855395402e-12       3.936808640437e-13      -1.882113514391e-15 
  185       7.026359508822e-10       1.001956811192e-13      -4.150543081298e-12       0.000000000000e+00       1.920417795575e-12       3.885480231674e-13      -1.828020009450e-15 
  186       7.053103415712e-10       9.894515537086e-14      -4.031423085338e-12       0.000000000000e+00       1.889625353648e-12       3.835105586598e-13      -1.774578123091e-15 
  187       7.079188062511e-10       9.773894636502e-14      -3.908826463540e-12       0.000000000000e+00       1.859472665634e-12       3.785673392140e-13      -1.721765801657e-15 
  188       7.104605262225e-10       9.658124110015e-14      -3.782779557397e-12       0.000000000000e+00       1.829952761760e-12       3.737169699306e-13      -1.669558375790e-15 
  189       7.129346850202e-10       9.547633106601e-14      -3.653311228871e-12       0.000000000000e+00       1.801057077987e-12       3.689577875465e-13      -1.617928515772e-15 
  190       7.153404684467e-10       9.442861322546e-14      -3.520452894601e-12       0.000000000000e+00       1.772775427535e-12       3.642878556652e-13      -1.566846186870e-15 
  191       7.176770646068e-10       9.344259099616e-14      -3.384238560101e-12       0.000000000000e+00       1.745095972399e-12       3.597049599863e-13      -1.516278604666e-15 
  192       7.199436639403e-10       9.252287523239e-14      -3.244704853962e-12       0.000000000000e+00       1.718005194876e-12       3.552066035349e-13      -1.466190190407e-15 
  193       7.221394592564e-10       9.167418520676e-14      -3.101891062062e-12       0.000000000000e+00       1.691487869083e-12       3.507900018919e-13      -1.416542526334e-15 
  194       7.242636457671e-10       9.090134959202e-14      -2.955839161761e-12       0.000000000000e+00       1.665527032482e-12       3.464520784231e-13      -1.367294311029e-15 
  195       7.263154211211e-10       9.020930744280e-14      -2.806593856107e-12       0.000000000000e+00       1.640103957396e-12       3.421894595092e-13      -1.318401314750e-15 
  196       7.282939854374e-10       8.960310917739e-14      -2.654202608038e-12       0.000000000000e+00       1.615198122536e-12       3.379984697753e-13      -1.269816334774e-15 
  197       7.301985413392e-10       8.908791755950e-14      -2.498715674588e-12       0.000000000000e+00       1.590787184522e-12       3.338751273207e-13      -1.221489150732e-15 
  198       7.320282939872e-10       8.866900868000e-14      -2.340186141083e-12       0.000000000000e+00       1.566846949401e-12       3.298151389487e-13      -1.173366479953e-15 
  199       7.337824511138e-10       8.835177293872e-14      -2.178669955351e-12       0.000000000000e+00       1.543351344172e-12       3.258138953959e-13      -1.125391932797e-15 
  200       7.354602230566e-10       8.814171602621e-14      -2.014225961921e-12       0.000000000000e+00       1.520272388305e-12       3.218664665625e-13      -1.077505968003e-15 
  201       7.370608806195e-10       8.804419761489e-14      -1.846912884290e-12       0.000000000000e+00       1.497585675327e-12       3.179685310088e-13      -1.029659733515e-15 
  202       7.385839331915e-10       8.806362459016e-14      -1.676779960385e-12       0.000000000000e+00       1.475287313133e-12       3.141192483577e-13      -9.818577836205e-16 
  203       7.400289634312e-10       8.820420201715e-14      -1.503875703365e-12       0.000000000000e+00       1.453378140231e-12       3.103185831109e-13      -9.341183305714e-16 
  204       7.413955707857e-10       8.847019045691e-14      -1.328250918453e-12       0.000000000000e+00       1.431858312318e-12       3.065663868263e-13      -8.864596297451e-16 
  205       7.426833716961e-10       8.886590617298e-14      -1.149958728117e-12       0.000000000000e+00       1.410727290095e-12       3.028623961092e-13      -8.388999760219e-16 
  206       7.438919998012e-10       8.939572133793e-14      -9.690545972584e-13       0.000000000000e+00       1.389983827065e-12       2.992062306033e-13      -7.914577001636e-16 
  207       7.450211061430e-10       9.006406423992e-14      -7.855963583881e-13       0.000000000000e+00       1.369625957349e-12       2.955973909811e-13      -7.441511651919e-16 
  208       7.460703593706e-10       9.087541948931e-14      -5.996442368134e-13       0.000000000000e+00       1.349650983484e-12       2.920352569356e-13      -6.969987627660e-16 
  209       7.470394459451e-10       9.183432822514e-14      -4.112608758195e-13       0.000000000000e+00       1.330055464236e-12       2.885190851706e-13      -6.500189095614e-16 
  210       7.479280703447e-10       9.294538832175e-14      -2.205113618522e-13       0.000000000000e+00       1.310835202403e-12       2.850480073920e-13      -6.032300436477e-16 
  211       7.487359552683e-10       9.421325459532e-14      -2.746324970047e-14       0.000000000000e+00       1.291985232623e-12       2.816210282983e-13      -5.566506208671e-16 
  212       7.494628418413e-10       9.564263901042e-14       1.678134123204e-13       0.000000000000e+00       1.273499809181e-12       2.782370235723e-13      -5.102991112124e-16 
  213       7.501084898192e-10       9.723831088658e-14       3.652460571865e-13       0.000000000000e+00       1.255372393816e-12       2.748947378712e-13      -4.641939952052e-16 
  214       7.506726777929e-10       9.900509710487e-14       5.647595739825e-13       0.000000000000e+00       1.237595643526e-12       2.715927828180e-13      -4.183537602743e-16 
  215       7.511552033932e-10       1.009478823144e-13       7.662762827185e-13       0.000000000000e+00       1.220161398374e-12       2.683296349923e-13      -3.727968971336e-16 
  216       7.515558834952e-10       1.030716091390e-13       9.697159091482e-13       0.000000000000e+00       1.203060669299e-12       2.651036339213e-13      -3.275418961608e-16 
  217       7.518745544230e-10       1.053812783836e-13       1.174995559585e-12       0.000000000000e+00       1.186283625918e-12       2.619129800705e-13      -2.826072437749e-16 
  218       7.521110721547e-10       1.078819492408e-13       1.382029695721e-12       0.000000000000e+00       1.169819584337e-12       2.587557328349e-13      -2.380114188149e-16 
  219       7.522653125266e-10       1.105787394979e-13       1.590730109442e-12       0.000000000000e+00       1.153656994951e-12       2.556298085301e-13      -1.937728889182e-16 
  220       7.523371714377e-10       1.134768257427e-13       1.801005897647e-12       0.000000000000e+00       1.137783430260e-12       2.525329783825e-13      -1.499101068979e-16 
  221       7.523265650550e-10       1.165814435705e-13       2.012763437064e-12       0.000000000000e+00       1.122185572666e-12       2.494628665210e-13      -1.064415071222e-16 
  222       7.522334300176e-10       1.198978877908e-13       2.225906359067e-12       0.000000000000e+00       1.106849202287e-12       2.464169479675e-13      -6.338550189148e-17 
  223       7.520577236412e-10       1.234315126334e-13       2.440335524497e-12       0.000000000000e+00       1.091759184761e-12       2.433925466281e-13      -2.076047781737e-17 
  224       7.517994435023e-10       1.271873697303e-13       2.655954212802e-12       0.000000000000e+00       1.076902399602e-12       2.403874927016e-13       2.141790701117e-17 
  225       7.514586871628e-10       1.311690957741e-13       2.872684112304e-12       0.000000000000e+00       1.062276759704e-12       2.374021460259e-13       6.314501708517e-17 
  226       7.510355966818e-10       1.353799537329e-13       3.090450309398e-12       0.000000000000e+00       1.047882748210e-12       2.344374989487e-13       1.044194857561e-16 
  227       7.505303398309e-10       1.398231879948e-13       3.309176153951e-12       0.000000000000e+00       1.033720524929e-12       2.314945281673e-13       1.452405739515e-16 
  228       7.499431103451e-10       1.445020237116e-13       3.528783246534e-12       0.000000000000e+00       1.019789921147e-12       2.285741942896e-13       1.856081802236e-16 
  229       7.492741281735e-10       1.494196661430e-13       3.749191425650e-12       0.000000000000e+00       1.006090434431e-12       2.256774413953e-13       2.255228507979e-16 
  230       7.485236397300e-10       1.545793000010e-13       3.970318754974e-12       0.000000000000e+00       9.926212234375e-13       2.228051965966e-13       2.649857896212e-16 
  231       7.476919181443e-10       1.599840887937e-13       4.192081510579e-12       0.000000000000e+00       9.793811027229e-13       2.199583695992e-13       3.039988684108e-16 
  232       7.467792635125e-10       1.656371741695e-13       4.414394168171e-12       0.000000000000e+00       9.663685375498e-13       2.171378522634e-13       3.425646367023e-16 
  233       7.457860031479e-10       1.715416752614e-13       4.637169390319e-12       0.000000000000e+00       9.535816386951e-13       2.143445181652e-13       3.806863318987e-16 
  234       7.447124918318e-10       1.777006880307e-13       4.860318013692e-12       0.000000000000e+00       9.410181572581e-13       2.115792221567e-13       4.183678893182e-16 
  235       7.435591120641e-10       1.841172846117e-13       5.083749036288e-12       0.000000000000e+00       9.286754794688e-13       2.088427999278e-13       4.556139522436e-16 
  236       7.423262743145e-10       1.907945126552e-13       5.307369604666e-12       0.000000000000e+00       9.165506214952e-13       2.061360675667e-13       4.924298819697e-16 
  237       7.410144172727e-10       1.977353946732e-13       5.531085001179e-12       0.000000000000e+00       9.046402242519e-13       2.034598211209e-13       5.288217678528e-16 
  238       7.396240080997e-10       2.049429273826e-13       5.754798631207e-12       0.000000000000e+00       8.929405482079e-13       2.008148361584e-13       5.647964373587e-16 
  239       7.381555426781e-10       2.124200810495e-13       5.978412010391e-12       0.000000000000e+00       8.814474681943e-13       1.982018673286e-13       6.003614661110e-16 
  240       7.366095458632e-10       2.201697988333e-13       6.201824751860e-12       0.000000000000e+00       8.701564682129e-13       1.956216479231e-13       6.355251879401e-16 
  241       7.349865717337e-10       2.281949961307e-13       6.424934553470e-12       0.000000000000e+00       8.590626362434e-13       1.930748894368e-13       6.702967049314e-16 
  242       7.332872038424e-10       2.364985599201e-13       6.647637185030e-12       0.000000000000e+00       8.481606590520e-13       1.905622811291e-13       7.046858974736e-16 
  243       7.315120554670e-10       2.450833481054e-13       6.869826475539e-12       0.000000000000e+00       8.374448169992e-13       1.880844895842e-13       7.387034343077e-16 
  244       7.296617698609e-10       2.539521888604e-13       7.091394300418e-12       0.000000000000e+00       8.269089788475e-13       1.856421582729e-13       7.723607825751e-16 
  245       7.277370205039e-10       2.631078799726e-13       7.312230568739e-12       0.000000000000e+00       8.165465965698e-13       1.832359071131e-13       8.056702178662e-16 
  246       7.257385113530e-10       2.725531881875e-13       7.532223210460e-12       0.000000000000e+00       8.063507001573e-13       1.808663320307e-13       8.386448342689e-16 
  247       7.236669770933e-10       2.822908485531e-13       7.751258163657e-12       0.000000000000e+00       7.963138924271e-13       1.785340045208e-13       8.712985544169e-16 
  248       7.215231833886e-10       2.923235637631e-13       7.969219361758e-12       0.000000000000e+00       7.864283438306e-13       1.762394712088e-13       9.036461395388e-16 
  249       7.193079271321e-10       3.026540035018e-13       8.185988720771e-12       0.000000000000e+00       7.766857872615e-13       1.739832534110e-13       9.357031995056e-16 
