# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  497       3.200791477173e-10       1.145629638194e-12      -8.103657463809e-12       8.154430049487e-15       7.945010385314e-14       1.931451985276e-15       6.949528750006e-16 
  498       3.211596012438e-10       1.130034589174e-12      -7.987484173215e-12       8.181961623870e-15       7.888958971205e-14       1.885079670090e-15       6.806687995452e-16 
  499       3.222177131188e-10       1.114889089896e-12      -7.868366435540e-12       8.209468470979e-15       7.833393654951e-14       1.840423976916e-15       6.664191257288e-16 
  500       3.232526807486e-10       1.100207753361e-12      -7.746384105971e-12       8.236945939593e-15       7.778305553162e-14       1.797429295137e-15       6.522050557153e-16 
  501       3.242636921341e-10       1.086005347239e-12      -7.621618636725e-12       8.264389313070e-15       7.723685511429e-14       1.756038837096e-15       6.380277935527e-16 
  502       3.252499258301e-10       1.072296794496e-12      -7.494153085448e-12       8.291793809026e-15       7.669524102703e-14       1.716194631709e-15       6.238885451427e-16 
  503       3.262105509034e-10       1.059097174017e-12      -7.364072123624e-12       8.319154579019e-15       7.615811625667e-14       1.677837518080e-15       6.097885182104e-16 
  504       3.271447268917e-10       1.046421721240e-12      -7.231462044977e-12       8.346466708238e-15       7.562538103117e-14       1.640907139113e-15       5.957289222736e-16 
  505       3.280517275575e-10       1.034284008732e-12      -7.096407798065e-12       8.373725573583e-15       7.509694892445e-14       1.605350835742e-15       5.817109467493e-16 
  506       3.289313161530e-10       1.022690429026e-12      -6.958983972962e-12       8.400927929884e-15       7.457279571414e-14       1.571150624392e-15       5.677356946427e-16 
  507       3.297833808846e-10       1.011645554079e-12      -6.819263571478e-12       8.428070854353e-15       7.405291189938e-14       1.538296984125e-15       5.538042468876e-16 
  508       3.306078121121e-10       1.001153940714e-12      -6.677320966476e-12       8.455151390875e-15       7.353728669839e-14       1.506780024110e-15       5.399176839968e-16 
  509       3.314045023660e-10       9.912201303944e-13      -6.533231908881e-12       8.482166549856e-15       7.302590803982e-14       1.476589481419e-15       5.260770860209e-16 
  510       3.321733463634e-10       9.818486489960e-13      -6.387073534686e-12       8.509113308081e-15       7.251876255405e-14       1.447714718819e-15       5.122835325077e-16 
  511       3.329142410256e-10       9.730440065784e-13      -6.238924371962e-12       8.535988608567e-15       7.201583556458e-14       1.420144722564e-15       4.985381024616e-16 
  512       3.336270854946e-10       9.648106971581e-13      -6.088864347862e-12       8.562789360412e-15       7.151711107931e-14       1.393868100192e-15       4.848418743027e-16 
  513       3.343117811497e-10       9.571531984812e-13      -5.936974795631e-12       8.589512438653e-15       7.102257178193e-14       1.368873078318e-15       4.711959258264e-16 
  514       3.349682316246e-10       9.500759717956e-13      -5.783338461610e-12       8.616154684120e-15       7.053219902323e-14       1.345147500425e-15       4.576013341626e-16 
  515       3.355963428241e-10       9.435834616234e-13      -5.628039512246e-12       8.642712903285e-15       7.004597281243e-14       1.322678824663e-15       4.440591757346e-16 
  516       3.361960229407e-10       9.376800955337e-13      -5.471163541100e-12       8.669183868118e-15       6.956387180855e-14       1.301454121638e-15       4.305705262191e-16 
  517       3.367671824714e-10       9.323702839144e-13      -5.312797575852e-12       8.695564315940e-15       6.908587331172e-14       1.281460072206e-15       4.171364605048e-16 
  518       3.373097342350e-10       9.276584197455e-13      -5.153030085308e-12       8.721850949278e-15       6.861195325450e-14       1.262682965271e-15       4.037580526524e-16 
  519       3.378235933881e-10       9.235488783710e-13      -4.991950986410e-12       8.748040435717e-15       6.814208619328e-14       1.245108695573e-15       3.904363758532e-16 
  520       3.383086774424e-10       9.200460172713e-13      -4.829651651241e-12       8.774129407750e-15       6.767624529955e-14       1.228722761489e-15       3.771725023889e-16 
  521       3.387649062816e-10       9.171541758360e-13      -4.666224914035e-12       8.800114462639e-15       6.721440235128e-14       1.213510262818e-15       3.639675035907e-16 
  522       3.391922021776e-10       9.148776751364e-13      -4.501765078178e-12       8.825992162261e-15       6.675652772423e-14       1.199455898581e-15       3.508224497986e-16 
  523       3.395904898078e-10       9.132208176974e-13      -4.336367923224e-12       8.851759032967e-15       6.630259038332e-14       1.186543964814e-15       3.377384103207e-16 
  524       3.399596962718e-10       9.121878872707e-13      -4.170130711895e-12       8.877411565430e-15       6.585255787394e-14       1.174758352359e-15       3.247164533926e-16 
  525       3.402997511080e-10       9.117831486066e-13      -4.003152197093e-12       8.902946214505e-15       6.540639631328e-14       1.164082544661e-15       3.117576461366e-16 
  526       3.406105863106e-10       9.120108472270e-13      -3.835532628906e-12       8.928359399076e-15       6.496407038172e-14       1.154499615559e-15       2.988630545210e-16 
  527       3.408921363461e-10       9.128752091974e-13      -3.667373761611e-12       8.953647501912e-15       6.452554331409e-14       1.145992227082e-15       2.860337433194e-16 
  528       3.411443381704e-10       9.143804408996e-13      -3.498778860690e-12       8.978806869522e-15       6.409077689106e-14       1.138542627242e-15       2.732707760701e-16 
  529       3.413671312456e-10       9.165307288044e-13      -3.329852709829e-12       9.003833812006e-15       6.365973143049e-14       1.132132647827e-15       2.605752150354e-16 
  530       3.415604575565e-10       9.193302392434e-13      -3.160701617931e-12       9.028724602909e-15       6.323236577871e-14       1.126743702195e-15       2.479481211605e-16 
  531       3.417242616273e-10       9.227831181822e-13      -2.991433426118e-12       9.053475479077e-15       6.280863730191e-14       1.122356783068e-15       2.353905540335e-16 
  532       3.418584905392e-10       9.268934909922e-13      -2.822157514743e-12       9.078082640504e-15       6.238850187745e-14       1.118952460327e-15       2.229035718440e-16 
  533       3.419630939460e-10       9.316654622236e-13      -2.652984810397e-12       9.102542250193e-15       6.197191388519e-14       1.116510878803e-15       2.104882313430e-16 
  534       3.420380240919e-10       9.371031153776e-13      -2.484027792913e-12       9.126850434005e-15       6.155882619888e-14       1.115011756074e-15       1.981455878017e-16 
  535       3.420832358277e-10       9.432105126788e-13      -2.315400502374e-12       9.151003280511e-15       6.114919017741e-14       1.114434380257e-15       1.858766949711e-16 
  536       3.420986866278e-10       9.499916948478e-13      -2.147218546125e-12       9.174996840852e-15       6.074295565625e-14       1.114757607800e-15       1.736826050413e-16 
  537       3.420843366070e-10       9.574506808735e-13      -1.979599105773e-12       9.198827128583e-15       6.034007093869e-14       1.115959861279e-15       1.615643686006e-16 
  538       3.420401485372e-10       9.655914677860e-13      -1.812660944200e-12       9.222490119536e-15       5.994048278724e-14       1.118019127191e-15       1.495230345948e-16 
  539       3.419660878643e-10       9.744180304284e-13      -1.646524412567e-12       9.245981751666e-15       5.954413641495e-14       1.120912953746e-15       1.375596502870e-16 
  540       3.418621227247e-10       9.839343212296e-13      -1.481311457325e-12       9.269297924908e-15       5.915097547674e-14       1.124618448663e-15       1.256752612162e-16 
  541       3.417282239626e-10       9.941442699770e-13      -1.317145627217e-12       9.292434501029e-15       5.876094206076e-14       1.129112276961e-15       1.138709111569e-16 
  542       3.415643651463e-10       1.005051783589e-12      -1.154152080291e-12       9.315387303485e-15       5.837397667968e-14       1.134370658755e-15       1.021476420786e-16 
  543       3.413705225853e-10       1.016660745885e-12      -9.924575909005e-13       9.338152117267e-15       5.799001826209e-14       1.140369367052e-15       9.050649410475e-17 
  544       3.411467308127e-10       1.028973568869e-12      -8.321788180851e-13       9.360725242404e-15       5.760901366369e-14       1.147086825309e-15       7.894835620704e-17 
  545       3.408932506324e-10       1.041986804409e-12      -6.733867514137e-13       9.383105171026e-15       5.723094649838e-14       1.154513495725e-15       6.747351397844e-17 
  546       3.406104056017e-10       1.055695414677e-12      -5.161413275657e-13       9.405290954884e-15       5.685580906161e-14       1.162642737819e-15       5.608208967851e-17 
  547       3.402985270117e-10       1.070094209211e-12      -3.605030851456e-13       9.427281655849e-15       5.648359287542e-14       1.171467730443e-15       4.477419030309e-17 
  548       3.399579539265e-10       1.085177844097e-12      -2.065331669391e-13       9.449076345985e-15       5.611428868368e-14       1.180981470825e-15       3.354990748315e-17 
  549       3.395890332225e-10       1.100940821158e-12      -5.429332216912e-14       9.470674107629e-15       5.574788644728e-14       1.191176773621e-15       2.240931738371e-17 
  550       3.391921196274e-10       1.117377487140e-12       9.615409124819e-14       9.492074033469e-15       5.538437533930e-14       1.202046269964e-15       1.135248060268e-17 
  551       3.387675757595e-10       1.134482032897e-12       2.447461044472e-13       9.513275226618e-15       5.502374374017e-14       1.213582406507e-15       3.794420697897e-19 
  552       3.383157721671e-10       1.152248492577e-12       3.914191353569e-13       9.534276800698e-15       5.466597923296e-14       1.225777444477e-15      -1.050976905457e-17 
  553       3.378370873677e-10       1.170670742810e-12       5.361089864444e-13       9.555077879909e-15       5.431106859845e-14       1.238623458722e-15      -2.131513948044e-17 
  554       3.373319078870e-10       1.189742501894e-12       6.787508424596e-13       9.575677599114e-15       5.395899781042e-14       1.252112336757e-15      -3.203667188939e-17 
  555       3.368006282985e-10       1.209457328978e-12       8.192792681781e-13       9.596075103912e-15       5.360975203076e-14       1.266235777816e-15      -4.267438503569e-17 
  556       3.362436512624e-10       1.229808623252e-12       9.576282061461e-13       9.616269550718e-15       5.326331560474e-14       1.280985291898e-15      -5.322831384735e-17 
  557       3.356613875650e-10       1.250789623131e-12       1.093730974424e-12       9.636260106838e-15       5.291967205612e-14       1.296352198815e-15      -6.369850952732e-17 
  558       3.350542561580e-10       1.272393405444e-12       1.227520264329e-12       9.656045950547e-15       5.257880408241e-14       1.312327627242e-15      -7.408503965453e-17 
  559       3.344226841975e-10       1.294612884615e-12       1.358928138181e-12       9.675626271171e-15       5.224069355003e-14       1.328902513765e-15      -8.438798828506e-17 
  560       3.337671070837e-10       1.317440811853e-12       1.487886027047e-12       9.695000269158e-15       5.190532148947e-14       1.346067601928e-15      -9.460745605322e-17 
  561       3.330879684994e-10       1.340869774340e-12       1.614324728481e-12       9.714167156158e-15       5.157266809054e-14       1.363813441285e-15      -1.047435602727e-16 
